"","ensembl_gene_id","res","Identifier"
"11131","ENSG00000138134","NotSig","NM_020799"
"11132","ENSG00000175220","NotSig","NM_004308"
"11133","ENSG00000135365","NotSig","NM_001101802"
"11134","ENSG00000149932","NotSig","NM_001083613"
"11135","ENSG00000170881","NotSig","NM_007218"
"11136","ENSG00000086475","NotSig","NM_001195602"
"11137","ENSG00000175216","NotSig","NM_001008938"
"11138","ENSG00000092439","NotSig","NM_001301212"
"11139","ENSG00000130748","NotSig","NM_017854"
"11140","ENSG00000158411","NotSig","NM_001320417"
"11141","ENSG00000136521","NotSig","NM_001199957"
"11142","ENSG00000137054","NotSig","NM_001282766"
"11143","ENSG00000111361","NotSig","NM_001414"
"11144","ENSG00000132478","NotSig","NM_001080419"
"11145","ENSG00000137692","NotSig","NM_001318739"
"11146","ENSG00000061794","NotSig","NM_001190864"
"11147","ENSG00000122376","NotSig","NM_001330112"
"11148","ENSG00000276371","NotSig","NM_001135811"
"11149","ENSG00000124164","NotSig","NM_001195677"
"11150","ENSG00000069345","NotSig","NM_005880"
"11151","ENSG00000134086","NotSig","NM_000551"
"11152","ENSG00000145354","NotSig","NM_001008388"
"11153","ENSG00000165724","NotSig","NM_138462"
"11154","ENSG00000174606","NotSig","NM_001300753"
"11155","ENSG00000005007","NotSig","NM_001297549"
"11156","ENSG00000173171","NotSig","NM_002455"
"11157","ENSG00000142751","NotSig","NM_018066"
"11158","ENSG00000163029","NotSig","NM_001142286"
"11159","ENSG00000100109","NotSig","NM_001008697"
"11160","ENSG00000144591","NotSig","NM_001374294"
"11161","ENSG00000151923","NotSig","NM_001033925"
"11162","ENSG00000111897","NotSig","NM_020755"
"11163","ENSG00000086589","NotSig","NM_018047"
"11164","ENSG00000137073","NotSig","NM_001282529"
"11165","ENSG00000100304","NotSig","NM_015140"
"11166","ENSG00000116679","NotSig","NM_006469"
"11167","ENSG00000182054","NotSig","NM_001289910"
"11168","ENSG00000107959","NotSig","NM_001242307"
"11169","ENSG00000001036","NotSig","NM_032020"
"11170","ENSG00000146067","NotSig","NM_001190946"
"11171","ENSG00000113712","NotSig","NM_001025105"
"11172","ENSG00000144843","NotSig","NM_001125"
"11173","ENSG00000008952","NotSig","NM_003262"
"11174","ENSG00000147669","NotSig","NM_005034"
"11175","ENSG00000026508","NotSig","NM_000610"
"11176","ENSG00000122674","NotSig","NM_015622"
"11177","ENSG00000168591","NotSig","NM_001076674"
"11178","ENSG00000026103","NotSig","NM_000043"
"11179","ENSG00000068305","NotSig","NM_001130926"
"11180","ENSG00000077097","NotSig","NM_001068"
"11181","ENSG00000162368","NotSig","NM_001136140"
"11182","ENSG00000005075","NotSig","NM_001371100"
"11183","ENSG00000164096","NotSig","NM_001001701"
"11184","ENSG00000094916","NotSig","NM_001127321"
"11185","ENSG00000166233","NotSig","NM_005744"
"11186","ENSG00000147679","NotSig","NM_032334"
"11187","ENSG00000060339","NotSig","NM_001282959"
"11188","ENSG00000132963","NotSig","NM_015932"
"11189","ENSG00000078304","NotSig","NM_001161725"
"11190","ENSG00000145247","NotSig","NM_001014446"
"11191","ENSG00000100811","NotSig","NM_003403"
"11192","ENSG00000187531","NotSig","NM_016538"
"11193","ENSG00000247077","NotSig","NM_001170543"
"11194","ENSG00000065150","NotSig","NM_002271"
"11195","ENSG00000107672","NotSig","NM_001167865"
"11196","ENSG00000105726","NotSig","NM_020410"
"11197","ENSG00000108094","NotSig","NM_001198777"
"11198","ENSG00000164713","NotSig","NM_001159491"
"11199","ENSG00000143493","NotSig","NM_001199809"
"11200","ENSG00000067560","NotSig","NM_001313941"
"11201","ENSG00000173545","NotSig","NM_033414"
"11202","ENSG00000151445","NotSig","NM_001193314"
"11203","ENSG00000041802","NotSig","NM_018385"
"11204","ENSG00000071127","NotSig","NM_005112"
"11205","ENSG00000157014","NotSig","NM_014760"
"11206","ENSG00000126858","NotSig","NM_001033566"
"11207","ENSG00000167695","NotSig","NM_001318006"
"11208","ENSG00000119718","NotSig","NM_014239"
"11209","ENSG00000187446","NotSig","NM_007236"
"11210","ENSG00000198815","NotSig","NM_001198850"
"11211","ENSG00000213024","NotSig","NM_001193357"
"11212","ENSG00000108474","NotSig","NM_001411072"
"11213","ENSG00000047579","NotSig","NM_001271667"
"11214","ENSG00000043514","NotSig","NM_001312691"
"11215","ENSG00000091947","NotSig","NM_001304813"
"11216","ENSG00000105341","NotSig","NM_001167867"
"11217","ENSG00000132635","NotSig","NM_001271168"
"11218","ENSG00000120705","NotSig","NM_001256302"
"11219","ENSG00000105939","NotSig","NM_001363491"
"11220","ENSG00000101413","NotSig","NM_021215"
"11221","ENSG00000055211","NotSig","NM_138785"
"11222","ENSG00000177150","NotSig","NM_001098801"
"11223","ENSG00000136271","NotSig","NM_001257189"
"11224","ENSG00000117906","NotSig","NM_001271837"
"11225","ENSG00000107625","NotSig","NM_024045"
"11226","ENSG00000103168","NotSig","NM_001243156"
"11227","ENSG00000139624","NotSig","NM_001281731"
"11228","ENSG00000115760","NotSig","NM_001378125"
"11229","ENSG00000204356","NotSig","NM_002904"
"11230","ENSG00000137500","NotSig","NM_001286116"
"11231","ENSG00000182481","NotSig","NM_001320611"
"11232","ENSG00000197858","NotSig","NM_003801"
"11233","ENSG00000149541","NotSig","NM_001288721"
"11234","ENSG00000139641","NotSig","NM_001184796"
"11235","ENSG00000101255","NotSig","NM_001301188"
"11236","ENSG00000136819","NotSig","NM_016520"
"11237","ENSG00000197785","NotSig","NM_001170535"
"11238","ENSG00000115365","NotSig","NM_001136574"
"11239","ENSG00000049860","NotSig","NM_000521"
"11240","ENSG00000174953","NotSig","NM_001114397"
"11241","ENSG00000132485","NotSig","NM_005455"
"11242","ENSG00000156469","NotSig","NM_001286643"
"11243","ENSG00000126457","NotSig","NM_001207042"
"11244","ENSG00000168214","NotSig","NM_001363577"
"11245","ENSG00000175215","NotSig","NM_005730"
"11246","ENSG00000166579","NotSig","NM_001025579"
"11247","ENSG00000182004","NotSig","NM_001304464"
"11248","ENSG00000106638","NotSig","NM_001362660"
"11249","ENSG00000167380","NotSig","NM_001032372"
"11250","ENSG00000155506","NotSig","NM_001367713"
"11251","ENSG00000101972","NotSig","NM_001042749"
"11252","ENSG00000169188","NotSig","NM_001271748"
"11253","ENSG00000128739","NotSig","NM_001349454"
"11254","ENSG00000115816","NotSig","NM_005760"
"11255","ENSG00000146094","NotSig","NM_001144875"
"11256","ENSG00000119392","NotSig","NM_001003722"
"11257","ENSG00000115268","NotSig","NM_001018"
"11258","ENSG00000280706","NotSig","NM_001279349"
"11259","ENSG00000174446","NotSig","NM_001329613"
"11260","ENSG00000122218","NotSig","NM_001098398"
"11261","ENSG00000136448","NotSig","NM_021079"
"11262","ENSG00000167272","NotSig","NM_015918"
"11263","ENSG00000134900","NotSig","NM_001330588"
"11264","ENSG00000174652","NotSig","NM_001271314"
"11265","ENSG00000159346","NotSig","NM_001290553"
"11266","ENSG00000145912","NotSig","NM_001034833"
"11267","ENSG00000103978","NotSig","NM_001110503"
"11268","ENSG00000007520","NotSig","NM_001001410"
"11269","ENSG00000120254","NotSig","NM_001242767"
"11270","ENSG00000169203","NotSig","NM_001355401"
"11271","ENSG00000170430","NotSig","NM_002412"
"11272","ENSG00000164134","NotSig","NM_001410842"
"11273","ENSG00000120686","NotSig","NM_001286703"
"11274","ENSG00000128534","NotSig","NM_016200"
"11275","ENSG00000091483","NotSig","NM_000143"
"11276","ENSG00000152944","NotSig","NM_001271811"
"11277","ENSG00000132323","NotSig","NM_030768"
"11278","ENSG00000174748","NotSig","NM_001253379"
"11279","ENSG00000163923","NotSig","NM_052969"
"11280","ENSG00000113460","NotSig","NM_018321"
"11281","ENSG00000169499","NotSig","NM_001410925"
"11282","ENSG00000065029","NotSig","NM_001292032"
"11283","ENSG00000117523","NotSig","NM_001387844"
"11284","ENSG00000184164","NotSig","NM_001135101"
"11285","ENSG00000132823","NotSig","NM_016470"
"11286","ENSG00000119596","NotSig","NM_001411052"
"11287","ENSG00000117308","NotSig","NM_000403"
"11288","ENSG00000004700","NotSig","NM_002907"
"11289","ENSG00000118705","NotSig","NM_001135771"
"11290","ENSG00000164062","NotSig","NM_001640"
"11291","ENSG00000113441","NotSig","NM_005575"
"11292","ENSG00000182551","NotSig","NM_001306077"
"11293","ENSG00000149485","NotSig","NM_013402"
"11294","ENSG00000188895","NotSig","NM_001012241"
"11295","ENSG00000147586","NotSig","NM_014018"
"11296","ENSG00000178252","NotSig","NM_001320546"
"11297","ENSG00000115216","NotSig","NM_001321357"
"11298","ENSG00000153179","NotSig","NM_178169"
"11299","ENSG00000134970","NotSig","NM_181836"
"11300","ENSG00000173559","NotSig","NM_001031716"
"11301","ENSG00000170502","NotSig","NM_001248011"
"11302","ENSG00000165630","NotSig","NM_001395875"
"11303","ENSG00000100227","NotSig","NM_001278657"
"11304","ENSG00000011007","NotSig","NM_003198"
"11305","ENSG00000161980","NotSig","NM_016310"
"11306","ENSG00000089022","NotSig","NM_001371479"
"11307","ENSG00000103502","NotSig","NM_001286585"
"11308","ENSG00000137513","NotSig","NM_001243251"
"11309","ENSG00000188938","NotSig","NM_001322224"
"11310","ENSG00000120875","NotSig","NM_001394"
"11311","ENSG00000228300","NotSig","NM_017914"
"11312","ENSG00000186501","NotSig","NM_032125"
"11313","ENSG00000115446","NotSig","NM_001330353"
"11314","ENSG00000108773","NotSig","NM_001376227"
"11315","ENSG00000134644","NotSig","NM_001020658"
"11316","ENSG00000164889","NotSig","NM_001199692"
"11317","ENSG00000158373","NotSig","NM_021063"
"11318","ENSG00000143368","NotSig","NM_005850"
"11319","ENSG00000103051","NotSig","NM_001195139"
"11320","ENSG00000280831","NotSig","NM_001028"
"11321","ENSG00000169714","NotSig","NM_001127192"
"11322","ENSG00000179950","NotSig","NM_001136033"
"11323","ENSG00000130024","NotSig","NM_018288"
"11324","ENSG00000141452","NotSig","NM_001276342"
"11325","ENSG00000084073","NotSig","NM_005857"
"11326","ENSG00000151729","NotSig","NM_001151"
"11327","ENSG00000065923","NotSig","NM_001257291"
"11328","ENSG00000184494","NotSig","NM_000434"
"11329","ENSG00000033030","NotSig","NM_001350935"
"11330","ENSG00000117751","NotSig","NM_002713"
"11331","ENSG00000138085","NotSig","NM_001170795"
"11332","ENSG00000021776","NotSig","NM_014691"
"11333","ENSG00000162735","NotSig","NM_001131039"
"11334","ENSG00000059573","NotSig","NM_001017423"
"11335","ENSG00000156958","NotSig","NM_001001556"
"11336","ENSG00000269858","NotSig","NM_017555"
"11337","ENSG00000214078","NotSig","NM_001198863"
"11338","ENSG00000118308","NotSig","NM_001204126"
"11339","ENSG00000162517","NotSig","NM_001359651"
"11340","ENSG00000100416","NotSig","NM_001008569"
"11341","ENSG00000147383","NotSig","NM_001129765"
"11342","ENSG00000169756","NotSig","NM_001193482"
"11343","ENSG00000169413","NotSig","NM_005615"
"11344","ENSG00000189339","NotSig","NM_001110781"
"11345","ENSG00000123395","NotSig","NM_001098673"
"11346","ENSG00000016864","NotSig","NM_001010983"
"11347","ENSG00000117543","NotSig","NM_001077394"
"11348","ENSG00000130812","NotSig","NM_001321411"
"11349","ENSG00000163512","NotSig","NM_001134432"
"11350","ENSG00000151665","NotSig","NM_002643"
"11351","ENSG00000138764","NotSig","NM_004354"
"11352","ENSG00000118260","NotSig","NM_001320793"
"11353","ENSG00000282895","NotSig","NM_001195833"
"11354","ENSG00000132313","NotSig","NM_001363782"
"11355","ENSG00000102401","NotSig","NM_016607"
"11356","ENSG00000099940","NotSig","NM_004782"
"11357","ENSG00000135211","NotSig","NM_032936"
"11358","ENSG00000138382","NotSig","NM_001293186"
"11359","ENSG00000107929","NotSig","NM_001351277"
"11360","ENSG00000088832","NotSig","NM_000801"
"11361","ENSG00000176390","NotSig","NM_015986"
"11362","ENSG00000168283","NotSig","NM_005180"
"11363","ENSG00000108588","NotSig","NM_020198"
"11364","ENSG00000169718","NotSig","NM_022156"
"11365","ENSG00000005483","NotSig","NM_001410908"
"11366","ENSG00000104969","NotSig","NM_003021"
"11367","ENSG00000170037","NotSig","NM_001037144"
"11368","ENSG00000228299","NotSig","NM_001243042"
"11369","ENSG00000129235","NotSig","NM_032731"
"11370","ENSG00000127184","NotSig","NM_001867"
"11371","ENSG00000088205","NotSig","NM_006773"
"11372","ENSG00000185359","NotSig","NM_004712"
"11373","ENSG00000118579","NotSig","NM_025205"
"11374","ENSG00000097033","NotSig","NM_001206651"
"11375","ENSG00000149600","NotSig","NM_001099339"
"11376","ENSG00000129636","NotSig","NM_001305002"
"11377","ENSG00000139737","NotSig","NM_001040153"
"11378","ENSG00000198715","NotSig","NM_001256604"
"11379","ENSG00000099797","NotSig","NM_001321170"
"11380","ENSG00000140259","NotSig","NM_005926"
"11381","ENSG00000120053","NotSig","NM_002079"
"11382","ENSG00000115661","NotSig","NM_001008910"
"11383","ENSG00000164615","NotSig","NM_001745"
"11384","ENSG00000121766","NotSig","NM_001282566"
"11385","ENSG00000136875","NotSig","NM_001244926"
"11386","ENSG00000147853","NotSig","NM_001199852"
"11387","ENSG00000133318","NotSig","NM_001265589"
"11388","ENSG00000084092","NotSig","NM_032313"
"11389","ENSG00000185164","NotSig","NM_001004060"
"11390","ENSG00000129083","NotSig","NM_001144061"
"11391","ENSG00000101391","NotSig","NM_001278167"
"11392","ENSG00000142227","NotSig","NM_001313905"
"11393","ENSG00000141127","NotSig","NM_001243936"
"11394","ENSG00000088833","NotSig","NM_001206736"
"11395","ENSG00000159958","NotSig","NM_052945"
"11396","ENSG00000158793","NotSig","NM_001185092"
"11397","ENSG00000244462","NotSig","NM_001198838"
"11398","ENSG00000112658","NotSig","NM_001292001"
"11399","ENSG00000100241","NotSig","NM_001365819"
"11400","ENSG00000176853","NotSig","NM_001317917"
"11401","ENSG00000145725","NotSig","NM_001276277"
"11402","ENSG00000111641","NotSig","NM_001033714"
"11403","ENSG00000274958","NotSig","NM_001142593"
"11404","ENSG00000174485","NotSig","NM_001144823"
"11405","ENSG00000087263","NotSig","NM_001324357"
"11406","ENSG00000123600","NotSig","NM_001321154"
"11407","ENSG00000133028","NotSig","NM_004589"
"11408","ENSG00000153774","NotSig","NM_006324"
"11409","ENSG00000150433","NotSig","NM_001080546"
"11410","ENSG00000164649","NotSig","NM_001127370"
"11411","ENSG00000259494","NotSig","NM_022163"
"11412","ENSG00000112715","NotSig","NM_001025366"
"11413","ENSG00000101361","NotSig","NM_006392"
"11414","ENSG00000141503","NotSig","NM_001024937"
"11415","ENSG00000134748","NotSig","NM_032284"
"11416","ENSG00000124772","NotSig","NM_001314017"
"11417","ENSG00000080608","NotSig","NM_001031691"
"11418","ENSG00000167461","NotSig","NM_005370"
"11419","ENSG00000173540","NotSig","NM_013334"
"11420","ENSG00000075568","NotSig","NM_015348"
"11421","ENSG00000007392","NotSig","NM_001320226"
"11422","ENSG00000144034","NotSig","NM_001330386"
"11423","ENSG00000130429","NotSig","NM_005720"
"11424","ENSG00000198730","NotSig","NM_001346279"
"11425","ENSG00000137074","NotSig","NM_001195248"
"11426","ENSG00000006576","NotSig","NM_001127357"
"11427","ENSG00000175606","NotSig","NM_001040613"
"11428","ENSG00000198826","NotSig","NM_001286479"
"11429","ENSG00000104946","NotSig","NM_001168222"
"11430","ENSG00000134291","NotSig","NM_001143841"
"11431","ENSG00000163832","NotSig","NM_001031703"
"11432","ENSG00000048828","NotSig","NM_001286722"
"11433","ENSG00000125637","NotSig","NM_012455"
"11434","ENSG00000103335","NotSig","NM_001142864"
"11435","ENSG00000167005","NotSig","NM_007006"
"11436","ENSG00000157916","NotSig","NM_007033"
"11437","ENSG00000096060","NotSig","NM_001145775"
"11438","ENSG00000001631","NotSig","NM_001013406"
"11439","ENSG00000109107","NotSig","NM_005165"
"11440","ENSG00000136560","NotSig","NM_001199135"
"11441","ENSG00000196449","NotSig","NM_024640"
"11442","ENSG00000133119","NotSig","NM_002915"
"11443","ENSG00000101654","NotSig","NM_001308263"
"11444","ENSG00000180448","NotSig","NM_001258328"
"11445","ENSG00000113845","NotSig","NM_016589"
"11446","ENSG00000138073","NotSig","NM_001330484"
"11447","ENSG00000038358","NotSig","NM_014329"
"11448","ENSG00000241674","NotSig","NM_002118"
"11449","ENSG00000069329","NotSig","NM_018206"
"11450","ENSG00000071655","NotSig","NM_001281453"
"11451","ENSG00000117713","NotSig","NM_006015"
"11452","ENSG00000172057","NotSig","NM_001320801"
"11453","ENSG00000109083","NotSig","NM_001267774"
"11454","ENSG00000075292","NotSig","NM_001014972"
"11455","ENSG00000178921","NotSig","NM_012393"
"11456","ENSG00000136783","NotSig","NM_001329570"
"11457","ENSG00000171552","NotSig","NM_001191"
"11458","ENSG00000278372","NotSig","NM_001033579"
"11459","ENSG00000136891","NotSig","NM_001161584"
"11460","ENSG00000104889","NotSig","NM_006397"
"11461","ENSG00000145833","NotSig","NM_001300860"
"11462","ENSG00000277936","NotSig","NM_001278279"
"11463","ENSG00000108819","NotSig","NM_032595"
"11464","ENSG00000149658","NotSig","NM_017798"
"11465","ENSG00000017797","NotSig","NM_006788"
"11466","ENSG00000132361","NotSig","NM_001366661"
"11467","ENSG00000183077","NotSig","NM_001010982"
"11468","ENSG00000115762","NotSig","NM_001031706"
"11469","ENSG00000102241","NotSig","NM_001163280"
"11470","ENSG00000276726","NotSig","NM_001135110"
"11471","ENSG00000168827","NotSig","NM_001308164"
"11472","ENSG00000132406","NotSig","NM_001297551"
"11473","ENSG00000154589","NotSig","NM_001195797"
"11474","ENSG00000077721","NotSig","NM_001282161"
"11475","ENSG00000108107","NotSig","NM_000991"
"11476","ENSG00000030110","NotSig","NM_001188"
"11477","ENSG00000148985","NotSig","NM_001145438"
"11478","ENSG00000159753","NotSig","NM_001013838"
"11479","ENSG00000179271","NotSig","NM_052850"
"11480","ENSG00000153391","NotSig","NM_001098817"
"11481","ENSG00000280627","NotSig","NM_001280787"
"11482","ENSG00000070190","NotSig","NM_001306151"
"11483","ENSG00000109670","NotSig","NM_001013415"
"11484","ENSG00000130731","NotSig","NM_001040160"
"11485","ENSG00000123329","NotSig","NM_001080156"
"11486","ENSG00000130021","NotSig","NM_001135565"
"11487","ENSG00000080845","NotSig","NM_001042486"
"11488","ENSG00000105875","NotSig","NM_001362736"
"11489","ENSG00000137814","NotSig","NM_001130447"
"11490","ENSG00000007923","NotSig","NM_018198"
"11491","ENSG00000213015","NotSig","NM_001163423"
"11492","ENSG00000105793","NotSig","NM_001042717"
"11493","ENSG00000090487","NotSig","NM_001127889"
"11494","ENSG00000119522","NotSig","NM_001352964"
"11495","ENSG00000142864","NotSig","NM_001018067"
"11496","ENSG00000125629","NotSig","NM_001321329"
"11497","ENSG00000237889","NotSig","NM_004640"
"11498","ENSG00000100906","NotSig","NM_020529"
"11499","ENSG00000163563","NotSig","NM_002432"
"11500","ENSG00000275272","NotSig","NM_001031732"
"11501","ENSG00000040633","NotSig","NM_001284517"
"11502","ENSG00000120063","NotSig","NM_001282425"
"11503","ENSG00000117262","NotSig","NM_001097612"
"11504","ENSG00000087087","NotSig","NM_001128852"
"11505","ENSG00000084623","NotSig","NM_001394168"
